Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Forgot Password,Chrome 61.0.3163.100,,2017-10-04 13:22:39,2017-10-04 13:23:02,22.551s,PASSED
,,,,,,
Test Cases/ForgotReset Password/Forgot Password,Chrome 61.0.3163.100,,2017-10-04 13:22:40,2017-10-04 13:23:02,22.019s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-04 13:22:41,2017-10-04 13:22:45,4.162s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-04 13:22:45,2017-10-04 13:22:51,5.900s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 13:22:51,2017-10-04 13:22:53,2.006s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 13:22:53,2017-10-04 13:22:57,3.788s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-04 13:22:57,2017-10-04 13:22:58,1.179s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 13:22:58,2017-10-04 13:22:58,0.345s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 13:22:58,2017-10-04 13:23:00,2.249s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-04 13:23:00,2017-10-04 13:23:00,0.063s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-04 13:23:00,2017-10-04 13:23:00,0.050s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-04 13:23:00,2017-10-04 13:23:02,1.356s,PASSED
