Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add Visitor,Chrome 61.0.3163.100,Add Visitor in Security Management System,2017-10-06 12:10:14,2017-10-06 12:10:53,39.594s,PASSED
,,,,,,
Test Cases/Login Test case,Chrome 61.0.3163.100,Login with Valid credentials,2017-10-06 12:10:15,2017-10-06 12:10:40,25.166s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-06 12:10:16,2017-10-06 12:10:23,6.597s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-06 12:10:23,2017-10-06 12:10:29,6.902s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:10:29,2017-10-06 12:10:34,4.339s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:10:34,2017-10-06 12:10:35,1.433s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:10:35,2017-10-06 12:10:36,0.656s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:10:36,2017-10-06 12:10:40,3.985s,PASSED
,,,,,,
Test Cases/Add new Visitor in Security Management Module,Chrome 61.0.3163.100,Add new Visitor in Security Management Module,2017-10-06 12:10:40,2017-10-06 12:10:53,13.467s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:10:41,2017-10-06 12:10:41,0.557s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:10:41,2017-10-06 12:10:42,0.447s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:10:42,2017-10-06 12:10:46,4.496s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:10:46,2017-10-06 12:10:47,1.042s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:10:47,2017-10-06 12:10:49,1.538s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:10:49,2017-10-06 12:10:50,0.749s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:10:50,2017-10-06 12:10:50,0.773s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-06 12:10:50,2017-10-06 12:10:51,0.515s,PASSED
click,Chrome 61.0.3163.100,,2017-10-06 12:10:51,2017-10-06 12:10:51,0.386s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-06 12:10:51,2017-10-06 12:10:53,2.019s,PASSED
