Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Department,Firefox 39.0,,2017-10-11 11:56:36,2017-10-11 11:57:19,42.451s,PASSED
,,,,,,
Test Cases/User Management/Edit Department/Edit Department,Firefox 39.0,,2017-10-11 11:56:37,2017-10-11 11:57:19,41.961s,PASSED
callTestCase,Firefox 39.0,,2017-10-11 11:56:38,2017-10-11 11:56:57,19.295s,PASSED
click,Firefox 39.0,,2017-10-11 11:56:57,2017-10-11 11:56:57,0.118s,PASSED
click,Firefox 39.0,,2017-10-11 11:56:57,2017-10-11 11:56:58,0.661s,PASSED
delay,Firefox 39.0,,2017-10-11 11:56:58,2017-10-11 11:57:03,5.013s,PASSED
click,Firefox 39.0,,2017-10-11 11:57:03,2017-10-11 11:57:03,0.189s,PASSED
maximizeWindow,Firefox 39.0,,2017-10-11 11:57:03,2017-10-11 11:57:05,2.088s,PASSED
click,Firefox 39.0,,2017-10-11 11:57:05,2017-10-11 11:57:06,0.465s,PASSED
setText,Firefox 39.0,,2017-10-11 11:57:06,2017-10-11 11:57:06,0.478s,PASSED
click,Firefox 39.0,,2017-10-11 11:57:06,2017-10-11 11:57:07,0.980s,PASSED
delay,Firefox 39.0,,2017-10-11 11:57:07,2017-10-11 11:57:12,5.004s,PASSED
setText,Firefox 39.0,,2017-10-11 11:57:12,2017-10-11 11:57:13,0.439s,PASSED
click,Firefox 39.0,,2017-10-11 11:57:13,2017-10-11 11:57:13,0.191s,PASSED
delay,Firefox 39.0,,2017-10-11 11:57:13,2017-10-11 11:57:18,5.004s,PASSED
click,Firefox 39.0,,2017-10-11 11:57:18,2017-10-11 11:57:18,0.585s,PASSED
closeBrowser,Firefox 39.0,,2017-10-11 11:57:18,2017-10-11 11:57:19,0.534s,PASSED
