Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Forgot Password,Chrome 61.0.3163.100,,2017-10-04 13:26:32,2017-10-04 13:27:16,43.925s,FAILED
,,,,,,
Test Cases/ForgotReset Password/Forgot Password - Iteration 1,Chrome 61.0.3163.100,,2017-10-04 13:26:32,2017-10-04 13:26:53,20.497s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-04 13:26:33,2017-10-04 13:26:37,3.901s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-04 13:26:37,2017-10-04 13:26:43,5.512s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 13:26:43,2017-10-04 13:26:44,1.684s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 13:26:44,2017-10-04 13:26:47,3.143s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-04 13:26:47,2017-10-04 13:26:49,1.177s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 13:26:49,2017-10-04 13:26:49,0.345s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 13:26:49,2017-10-04 13:26:51,1.865s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-04 13:26:51,2017-10-04 13:26:51,0.060s,PASSED
takeScreenshot,Chrome 61.0.3163.100,,2017-10-04 13:26:51,2017-10-04 13:26:51,0.411s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-04 13:26:51,2017-10-04 13:26:53,1.446s,PASSED
,,,,,,
Test Cases/ForgotReset Password/Forgot Password - Iteration 2,Chrome 61.0.3163.100,,2017-10-04 13:26:53,2017-10-04 13:27:16,22.866s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-04 13:26:53,2017-10-04 13:26:55,2.213s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-04 13:26:55,2017-10-04 13:27:01,5.645s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 13:27:01,2017-10-04 13:27:03,2.066s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 13:27:03,2017-10-04 13:27:05,2.725s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-04 13:27:05,2017-10-04 13:27:07,1.183s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-04 13:27:07,2017-10-04 13:27:07,0.310s,PASSED
click,Chrome 61.0.3163.100,,2017-10-04 13:27:07,2017-10-04 13:27:12,4.713s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-04 13:27:12,2017-10-04 13:27:14,2.538s,FAILED
takeScreenshot,Chrome 61.0.3163.100,,2017-10-04 13:27:14,2017-10-04 13:27:15,0.315s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-04 13:27:15,2017-10-04 13:27:16,1.110s,PASSED
