Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Update Profile,Chrome 62.0.3202.94,Update User's Profile,2017-12-05 09:16:17,2017-12-05 09:18:02,1m - 44.221s,FAILED
,,,,,,
Test Cases/Profile/Update Profile,Chrome 62.0.3202.94,Update User's Profile,2017-12-05 09:16:18,2017-12-05 09:18:02,1m - 43.538s,FAILED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 09:16:19,2017-12-05 09:16:38,18.734s,PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-12-05 09:16:38,2017-12-05 09:16:38,0.005s,PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 09:16:38,2017-12-05 09:16:40,1.676s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-05 09:16:40,2017-12-05 09:16:40,0.200s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 09:16:40,2017-12-05 09:16:40,0.338s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 09:16:40,2017-12-05 09:16:40,0.276s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 09:16:40,2017-12-05 09:16:41,0.249s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-05 09:16:41,2017-12-05 09:16:41,0.603s,FAILED
setText,Chrome 62.0.3202.94,,2017-12-05 09:16:41,2017-12-05 09:16:42,0.338s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 09:16:42,2017-12-05 09:16:42,0.226s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 09:16:42,2017-12-05 09:16:42,0.351s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 09:16:42,2017-12-05 09:16:42,0.173s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-05 09:16:42,2017-12-05 09:17:14,31.777s,FAILED
setText,Chrome 62.0.3202.94,,2017-12-05 09:17:14,2017-12-05 09:17:14,0.214s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-05 09:17:14,2017-12-05 09:17:14,0.096s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-05 09:17:14,2017-12-05 09:17:15,0.453s,FAILED
delay,Chrome 62.0.3202.94,,2017-12-05 09:17:15,2017-12-05 09:17:20,5.011s,PASSED
click,Chrome 62.0.3202.94,,2017-12-05 09:17:20,2017-12-05 09:17:20,0.177s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-05 09:17:20,2017-12-05 09:17:25,5.005s,PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-05 09:17:25,2017-12-05 09:17:58,32.807s,FAILED
delay,Chrome 62.0.3202.94,,2017-12-05 09:17:58,2017-12-05 09:18:01,3.003s,PASSED
closeBrowser,Chrome 62.0.3202.94,,2017-12-05 09:18:01,2017-12-05 09:18:02,0.789s,PASSED
