Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New Profile,Chrome 61.0.3163.100,,2017-10-11 12:22:18,2017-10-11 12:22:49,30.625s,FAILED
,,,,,,
Test Cases/User Management/Profile Module/Add New Profile,Chrome 61.0.3163.100,,2017-10-11 12:22:19,2017-10-11 12:22:49,30.020s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-11 12:22:20,2017-10-11 12:22:20,0.007s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2017-10-11 12:22:20,2017-10-11 12:22:20,0.008s,NOT_RUN
click,Chrome 61.0.3163.100,,2017-10-11 12:22:20,2017-10-11 12:22:20,0.016s,NOT_RUN
setText,Chrome 61.0.3163.100,,2017-10-11 12:22:20,2017-10-11 12:22:20,0.010s,NOT_RUN
setText,Chrome 61.0.3163.100,,2017-10-11 12:22:20,2017-10-11 12:22:20,0.007s,NOT_RUN
click,Chrome 61.0.3163.100,,2017-10-11 12:22:20,2017-10-11 12:22:20,0.002s,NOT_RUN
callTestCase,Chrome 61.0.3163.100,,2017-10-11 12:22:20,2017-10-11 12:22:34,14.435s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:22:34,2017-10-11 12:22:34,0.226s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:22:34,2017-10-11 12:22:35,0.678s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:22:35,2017-10-11 12:22:36,0.959s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-11 12:22:36,2017-10-11 12:22:37,1.180s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:22:37,2017-10-11 12:22:37,0.177s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-11 12:22:37,2017-10-11 12:22:42,5.018s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 12:22:42,2017-10-11 12:22:43,0.323s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-11 12:22:43,2017-10-11 12:22:43,0.255s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:22:43,2017-10-11 12:22:43,0.171s,PASSED
click,Chrome 61.0.3163.100,,2017-10-11 12:22:43,2017-10-11 12:22:44,1.124s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-11 12:22:44,2017-10-11 12:22:47,3.005s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-11 12:22:47,2017-10-11 12:22:49,1.355s,PASSED
