Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Department,Chrome 61.0.3163.100,,2017-10-13 10:41:33,2017-10-13 10:42:43,1m - 9.279s,PASSED
,,,,,,
Test Cases/User Management/Department/Edit Department,Chrome 61.0.3163.100,,2017-10-13 10:41:34,2017-10-13 10:42:43,1m - 8.568s,PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-13 10:41:35,2017-10-13 10:41:59,23.920s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 10:41:59,2017-10-13 10:42:00,0.330s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 10:42:00,2017-10-13 10:42:00,0.693s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-13 10:42:00,2017-10-13 10:42:05,5.016s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 10:42:05,2017-10-13 10:42:07,2.096s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-13 10:42:07,2017-10-13 10:42:09,1.212s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 10:42:09,2017-10-13 10:42:09,0.249s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 10:42:09,2017-10-13 10:42:09,0.496s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-13 10:42:09,2017-10-13 10:42:29,20.004s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 10:42:29,2017-10-13 10:42:30,0.230s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-13 10:42:30,2017-10-13 10:42:35,5.004s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-13 10:42:35,2017-10-13 10:42:35,0.448s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 10:42:35,2017-10-13 10:42:35,0.202s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-13 10:42:35,2017-10-13 10:42:40,5.004s,PASSED
click,Chrome 61.0.3163.100,,2017-10-13 10:42:40,2017-10-13 10:42:41,0.359s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-13 10:42:41,2017-10-13 10:42:43,1.958s,PASSED
