Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Event,Chrome 62.0.3202.94,Edit Event in Calendar Management Module,2017-12-04 14:32:40,2017-12-04 14:33:56,1m - 15.719s,FAILED
,,,,,,
Test Cases/Calendar Management/Update Event,Chrome 62.0.3202.94,Update Event in Calendar Management,2017-12-04 14:32:41,2017-12-04 14:33:56,1m - 15.279s,FAILED
callTestCase,Chrome 62.0.3202.94,,2017-12-04 14:32:41,2017-12-04 14:33:08,27.066s,PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-12-04 14:33:08,2017-12-04 14:33:08,0.008s,PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-04 14:33:08,2017-12-04 14:33:12,3.596s,PASSED
click,Chrome 62.0.3202.94,,2017-12-04 14:33:12,2017-12-04 14:33:13,0.945s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 14:33:13,2017-12-04 14:33:13,0.355s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 14:33:13,2017-12-04 14:33:13,0.331s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 14:33:13,2017-12-04 14:33:14,0.291s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 14:33:14,2017-12-04 14:33:14,0.295s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 14:33:14,2017-12-04 14:33:14,0.258s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-04 14:33:14,2017-12-04 14:33:14,0.157s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 14:33:14,2017-12-04 14:33:15,0.439s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 14:33:15,2017-12-04 14:33:20,5.012s,PASSED
click,Chrome 62.0.3202.94,,2017-12-04 14:33:20,2017-12-04 14:33:20,0.131s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 14:33:20,2017-12-04 14:33:23,3.002s,PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-04 14:33:23,2017-12-04 14:33:55,32.041s,FAILED
closeBrowser,Chrome 62.0.3202.94,,2017-12-04 14:33:55,2017-12-04 14:33:56,0.712s,PASSED
