Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit visitor,Chrome 62.0.3202.94,,2017-12-05 11:43:33,2017-12-05 11:48:12,4m - 38.681s,FAILED
,,,,,,
Test Cases/Visitor Management/Edit visitor,Chrome 62.0.3202.94,editing a visitors details,2017-12-05 11:43:34,2017-12-05 11:48:11,4m - 37.539s,FAILED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 11:43:34,2017-12-05 11:46:38,3m - 3.569s,PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-05 11:46:38,2017-12-05 11:47:38,1m - 0.540s,PASSED
click,Chrome 62.0.3202.94,,2017-12-05 11:47:38,2017-12-05 11:48:11,32.382s,FAILED
setText,Chrome 62.0.3202.94,,2017-12-05 11:48:11,2017-12-05 11:48:11,0.447s,FAILED
