Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New Profile,Chrome 61.0.3163.100,,2017-10-09 08:43:39,2017-10-09 08:44:16,37.088s,PASSED
,,,,,,
Test Cases/User Management/Add New Profile/Add New Profile,Chrome 61.0.3163.100,,2017-10-09 08:43:39,2017-10-09 08:44:16,36.459s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-09 08:43:40,2017-10-09 08:43:44,4.225s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-09 08:43:44,2017-10-09 08:43:54,9.288s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 08:43:54,2017-10-09 08:43:56,2.356s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 08:43:56,2017-10-09 08:43:56,0.385s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 08:43:56,2017-10-09 08:43:57,0.247s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 08:43:57,2017-10-09 08:44:00,3.731s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 08:44:00,2017-10-09 08:44:01,0.187s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 08:44:01,2017-10-09 08:44:01,0.696s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 08:44:01,2017-10-09 08:44:03,1.406s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-09 08:44:03,2017-10-09 08:44:04,1.252s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 08:44:04,2017-10-09 08:44:04,0.189s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-09 08:44:04,2017-10-09 08:44:09,5.051s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 08:44:09,2017-10-09 08:44:10,0.283s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-09 08:44:10,2017-10-09 08:44:10,0.254s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 08:44:10,2017-10-09 08:44:10,0.174s,PASSED
click,Chrome 61.0.3163.100,,2017-10-09 08:44:10,2017-10-09 08:44:11,1.278s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-09 08:44:11,2017-10-09 08:44:14,3.003s,PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-09 08:44:14,2017-10-09 08:44:16,1.403s,PASSED
