Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Edit Event,Chrome 62.0.3202.94,Edit Event in Calendar Management Module,2017-12-04 15:16:45,2017-12-04 15:18:25,1m - 39.890s,PASSED
,,,,,,
Test Cases/Calendar Management/Update Event,Chrome 62.0.3202.94,Update Event in Calendar Management,2017-12-04 15:16:45,2017-12-04 15:18:25,1m - 39.412s,PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-04 15:16:46,2017-12-04 15:17:54,1m - 7.958s,PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-12-04 15:17:54,2017-12-04 15:17:54,0.009s,PASSED
callTestCase,Chrome 62.0.3202.94,,2017-12-04 15:17:54,2017-12-04 15:18:05,11.205s,PASSED
click,Chrome 62.0.3202.94,,2017-12-04 15:18:05,2017-12-04 15:18:06,1.065s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 15:18:06,2017-12-04 15:18:07,0.480s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 15:18:07,2017-12-04 15:18:07,0.400s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 15:18:07,2017-12-04 15:18:07,0.286s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 15:18:07,2017-12-04 15:18:08,0.357s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 15:18:08,2017-12-04 15:18:08,0.254s,PASSED
selectOptionByValue,Chrome 62.0.3202.94,,2017-12-04 15:18:08,2017-12-04 15:18:08,0.172s,PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 15:18:08,2017-12-04 15:18:09,0.557s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 15:18:09,2017-12-04 15:18:14,5.012s,PASSED
click,Chrome 62.0.3202.94,,2017-12-04 15:18:14,2017-12-04 15:18:14,0.129s,PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 15:18:14,2017-12-04 15:18:17,3.003s,PASSED
verifyElementPresent,Chrome 62.0.3202.94,,2017-12-04 15:18:17,2017-12-04 15:18:24,7.016s,PASSED
closeBrowser,Chrome 62.0.3202.94,,2017-12-04 15:18:24,2017-12-04 15:18:25,0.800s,PASSED
